"ExpName"	"Trial"	"Stay"	"PrReward"	"PrTransition"	"RT1"	"RT2"	"Choice1"	"Choice2"	"reward"	"transition"	"Time"	"subjID"
"InstructionMarkovVideoG"	11	1	0	0	0.30007	0.41604	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	12	0	0	1	0.350795	0.98308	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	13	1	1	1	0.250615	0.385545	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	14	1	1	1	0.085115	0.452435	"e"	"e"	1	0	1	33
"InstructionMarkovVideoG"	15	1	1	0	0.10003	0.654905	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	16	1	1	1	0.304935	0.453465	"e"	"i"	0	1	1	33
"InstructionMarkovVideoG"	17	1	0	1	0.233535	0.76676	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	18	1	1	1	0.552175	1.06977	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	19	0	0	1	0.28456	0.550605	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	20	1	0	1	0.270075	0.3832	"i"	"e"	1	1	1	33
"InstructionMarkovVideoG"	21	1	1	1	0.301295	0.802065	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	22	1	0	0	0.53243	0.880015	"i"	"i"	1	0	1	33
"InstructionMarkovVideoG"	23	1	1	0	0.20465	0.7819	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	24	1	0	1	0.468805	0.70151	"i"	"i"	1	0	1	33
"InstructionMarkovVideoG"	25	1	1	0	0.235105	0.451765	"i"	"i"	0	0	1	33
"InstructionMarkovVideoG"	26	1	0	0	0.121505	0.88248	"i"	"e"	1	1	1	33
"InstructionMarkovVideoG"	27	1	1	1	0.08554	0.6008	"i"	"i"	0	0	1	33
"InstructionMarkovVideoG"	28	1	0	0	0.48676	0.705625	"i"	"e"	1	1	1	33
"InstructionMarkovVideoG"	29	1	1	1	0.284435	0.582365	"i"	"i"	0	0	1	33
"InstructionMarkovVideoG"	30	0	0	0	0.301505	0.752395	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	31	1	0	1	0.53491	0.952075	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	32	1	1	1	0.06788	0.60012	"e"	"e"	1	0	1	33
"InstructionMarkovVideoG"	33	1	1	0	0.25062	0.75152	"e"	"e"	0	0	1	33
"InstructionMarkovVideoG"	34	1	0	0	0.15581	0.767685	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	35	1	1	1	0.332945	0.534205	"e"	"e"	1	0	1	33
"InstructionMarkovVideoG"	36	1	1	0	0.283935	0.51763	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	37	1	1	1	0.299545	0.735	"e"	"i"	0	1	1	33
"InstructionMarkovVideoG"	38	1	0	1	0.282855	0.584905	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	39	1	0	1	0.31754	1.250505	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	40	1	1	1	0.320275	0.894735	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	41	1	0	1	0.18249	0.501025	"e"	"i"	0	1	1	33
"InstructionMarkovVideoG"	42	0	0	1	0.25231	0.652355	"i"	"e"	1	0	1	33
"InstructionMarkovVideoG"	43	1	1	0	0.02201	0.637685	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	44	1	0	1	0.20107	0.38564	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	45	1	0	1	0.1013	0.903535	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	46	1	0	0	0.06708	0.5024	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	47	1	0	0	0.11956	0.583445	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	48	1	0	1	0.117245	1.003595	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	49	1	0	1	0.10028	0.76848	"i"	"i"	0	0	1	33
"InstructionMarkovVideoG"	50	1	0	0	0.184355	0.470115	"i"	"e"	1	0	1	33
"InstructionMarkovVideoG"	51	1	1	0	0.232415	0.384765	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	52	1	0	0	0.252205	0.750585	"i"	"e"	1	0	1	33
"InstructionMarkovVideoG"	53	0	1	0	0.37174	0.3823	"e"	"i"	0	1	1	33
"InstructionMarkovVideoG"	54	1	0	1	0.351805	0.401675	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	55	1	0	1	0.157645	0.617935	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	56	1	0	1	0.183905	0.967435	"e"	"e"	1	0	1	33
"InstructionMarkovVideoG"	57	1	1	0	0.251825	0.63541	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	58	1	1	1	0.21841	0.383415	"e"	"e"	1	0	1	33
"InstructionMarkovVideoG"	59	1	1	0	0.56896	1.334975	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	60	1	1	1	0.4863	0.484155	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	61	1	1	1	0.31721	0.66657	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	62	1	0	1	0.28499	0.600505	"e"	"i"	0	1	1	33
"InstructionMarkovVideoG"	63	1	0	1	0.084965	0.685215	"e"	"i"	1	0	1	33
"InstructionMarkovVideoG"	64	1	1	0	0.25093	0.514095	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	65	1	1	1	0.237775	0.469525	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	66	1	1	1	0.100805	0.518325	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	67	1	0	1	0.23515	0.58946	"e"	"i"	0	0	1	33
"InstructionMarkovVideoG"	68	1	0	0	0.184185	0.399905	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	69	1	0	1	0.11653	0.36909	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	70	1	1	1	0.18465	0.36929	"e"	"i"	1	0	1	33
"InstructionMarkovVideoG"	71	1	1	0	0.16753	0.4031	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	72	1	1	1	0.21739	0.413795	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	73	1	1	1	0.267805	1.319835	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	74	1	1	1	0.417265	0.50161	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	75	1	0	1	0.36934	0.449335	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	76	1	1	1	0.317415	0.453835	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	77	1	1	1	0.249845	0.48501	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	78	1	0	1	0.20099	0.871185	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	79	1	0	1	0.15193	0.418345	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	80	1	0	1	0.21641	1.036035	"e"	"i"	1	0	1	33
"InstructionMarkovVideoG"	81	1	1	0	0.138435	0.55203	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	82	1	1	1	0.45299	0.634305	"e"	"i"	1	0	1	33
"InstructionMarkovVideoG"	83	1	1	0	0.184875	0.518055	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	84	1	0	1	0.42034	0.552475	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	85	0	0	1	0.25401	0.56812	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	86	1	1	1	0.26763	0.350105	"i"	"e"	1	0	1	33
"InstructionMarkovVideoG"	87	1	1	0	0.17201	0.733965	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	88	1	0	1	0.33347	0.418585	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	89	1	1	1	0.23358	0.535815	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	90	1	0	0	0.400105	0.73632	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	91	1	1	1	0.23793	0.534275	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	92	1	0	1	0.001905	0.435875	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	93	1	0	1	0.20028	0.436625	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	94	1	0	0	0.334575	0.5002	"i"	"i"	0	0	1	33
"InstructionMarkovVideoG"	95	0	0	0	0.35306	0.31866	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	96	1	1	1	0.30356	0.40184	"e"	"i"	0	1	1	33
"InstructionMarkovVideoG"	97	1	0	1	0.184965	0.73585	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	98	1	1	1	0.137885	0.351435	"e"	"e"	1	0	1	33
"InstructionMarkovVideoG"	99	1	1	0	0.13369	0.417595	"e"	"e"	1	0	1	33
"InstructionMarkovVideoG"	100	1	1	0	0.13777	0.5674	"e"	"i"	0	1	1	33
"InstructionMarkovVideoG"	101	1	0	1	0.0505	0.7346	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	102	1	1	1	0.184665	0.501425	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	103	1	0	1	0.372145	0.417095	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	104	1	1	1	0.300715	0.56861	"e"	"i"	1	0	1	33
"InstructionMarkovVideoG"	105	1	1	0	0.14985	0.985195	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	106	1	1	1	0.118305	0.401055	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	107	1	0	1	0.30561	0.499585	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	108	1	0	1	0.134305	0.51832	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	109	1	0	1	0.19994	0.50052	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	110	1	0	1	0.250035	0.43582	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	111	1	1	1	0.304955	0.65177	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	112	1	0	1	0.39865	1.735	"e"	"i"	0	0	1	33
"InstructionMarkovVideoG"	113	1	0	0	0.255625	0.303315	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	114	1	0	1	0.121215	0.620015	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	115	1	1	1	0.402145	0.55162	"e"	"e"	1	0	1	33
"InstructionMarkovVideoG"	116	1	1	0	0.069405	0.40313	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	117	1	1	1	0.10164	0.56925	"e"	"i"	0	0	1	33
"InstructionMarkovVideoG"	118	1	0	0	0.00109	0.418645	"e"	"i"	0	0	1	33
"InstructionMarkovVideoG"	119	1	0	0	0.23468	0.38596	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	120	1	1	1	0.251595	0.453215	"e"	"e"	0	0	1	33
"InstructionMarkovVideoG"	121	1	0	0	0.366305	0.53412	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	122	1	1	1	0.335	0.61727	"e"	"i"	0	1	1	33
"InstructionMarkovVideoG"	123	0	0	1	0.316415	0.56881	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	124	1	0	1	0.30385	0.551555	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	125	1	1	1	0.01802	0.337855	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	126	1	1	1	0.101755	0.40377	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	127	1	0	0	0.234975	0.516095	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	128	1	1	1	0.269905	0.43536	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	129	1	1	1	0.216845	0.45108	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	130	1	0	0	0.31637	0.334475	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	131	1	0	1	0.21807	0.382945	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	132	1	1	1	0.18939	0.40261	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	133	1	0	0	0.05072	0.43527	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	134	1	1	1	0.13572	0.38533	"i"	"e"	1	0	1	33
"InstructionMarkovVideoG"	135	1	1	0	0.151045	0.41877	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	136	1	1	1	0.282985	0.486975	"i"	"e"	1	0	1	33
"InstructionMarkovVideoG"	137	1	1	0	0.234455	0.3558	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	138	1	0	1	0.383505	1.017605	"i"	"e"	1	0	1	33
"InstructionMarkovVideoG"	139	1	1	0	0.26674	0.518375	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	140	1	0	1	0.18373	0.387055	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	141	1	0	0	0.36759	0.6165	"i"	"e"	1	0	1	33
"InstructionMarkovVideoG"	142	1	1	0	0.318085	0.36795	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	143	1	1	1	0.23381	0.550925	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	144	1	1	1	0.26846	0.4853	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	145	1	1	1	0.33405	0.35162	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	146	1	0	0	0.200275	0.318925	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	147	1	1	1	0.43622	0.350995	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	148	1	1	1	0.204495	0.38571	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	149	1	1	1	0.22171	0.38547	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	150	1	1	1	0.30161	0.401835	"i"	"e"	1	0	1	33
"InstructionMarkovVideoG"	151	1	1	0	0.217615	0.401595	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	152	1	1	1	0.30571	0.385245	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	153	1	0	1	0.16739	0.41928	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	154	1	0	1	0.184205	0.41904	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	155	1	0	1	0.00179	0.44919	"i"	"e"	1	0	1	33
"InstructionMarkovVideoG"	156	1	1	0	0.40152	0.53179	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	157	1	0	1	0.30415	0.368845	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	158	1	0	1	0.23629	0.352045	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	159	1	0	1	0.18743	0.399525	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	160	1	0	1	0.28403	0.41729	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	161	1	0	0	0.12019	0.38377	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	162	0	0	1	0.29951	0.71806	"e"	"e"	0	1	1	33
"InstructionMarkovVideoG"	163	1	0	1	0.28374	0.58399	"e"	"i"	0	0	1	33
"InstructionMarkovVideoG"	164	1	0	0	0.285865	0.665965	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	165	1	1	1	0.234725	0.501595	"e"	"i"	0	1	1	33
"InstructionMarkovVideoG"	166	1	0	1	0.1685	0.385765	"e"	"e"	1	1	1	33
"InstructionMarkovVideoG"	167	1	1	1	0.183935	1.11792	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	168	1	1	1	0.26863	0.770115	"e"	"e"	0	0	1	33
"InstructionMarkovVideoG"	169	1	0	0	0.150255	0.651	"e"	"e"	0	0	1	33
"InstructionMarkovVideoG"	170	1	0	0	0.068295	0.41843	"e"	"e"	1	0	1	33
"InstructionMarkovVideoG"	171	1	1	0	0.31755	0.4012	"e"	"i"	1	1	1	33
"InstructionMarkovVideoG"	172	1	1	1	0.001415	0.30108	"e"	"e"	0	0	1	33
"InstructionMarkovVideoG"	173	1	0	0	0.41805	0.56662	"e"	"i"	0	1	1	33
"InstructionMarkovVideoG"	174	0	0	1	0.27425	0.40128	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	175	1	0	1	0.10077	0.40054	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	176	1	0	1	0.150865	0.551485	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	177	1	1	1	0.38465	0.38632	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	178	1	0	1	0.267305	0.37154	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	179	1	1	1	0.30092	0.35186	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	180	1	0	0	0.08523	0.451875	"i"	"e"	1	1	1	33
"InstructionMarkovVideoG"	181	1	1	1	0.235755	0.40041	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	182	1	0	1	0.087155	0.321555	"i"	"e"	1	1	1	33
"InstructionMarkovVideoG"	183	1	1	1	0.183375	0.319275	"i"	"e"	1	1	1	33
"InstructionMarkovVideoG"	184	1	1	1	0.133045	0.53485	"i"	"i"	1	0	1	33
"InstructionMarkovVideoG"	185	1	1	0	0.150415	0.33445	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	186	1	0	1	0.15457	0.284915	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	187	1	0	0	0.137435	0.234655	"i"	"i"	1	1	1	33
"InstructionMarkovVideoG"	188	1	1	1	0.43562	0.60045	"i"	"e"	1	0	1	33
"InstructionMarkovVideoG"	189	1	1	0	0.300045	0.58384	"i"	"e"	0	0	1	33
"InstructionMarkovVideoG"	190	1	0	0	0.01622	0.268105	"i"	"i"	1	0	1	33
"InstructionMarkovVideoG"	191	1	1	0	0.33676	0.40214	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	192	1	0	1	0.351295	0.36825	"i"	"e"	1	1	1	33
"InstructionMarkovVideoG"	193	1	1	1	0.1345	0.4026	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	194	1	0	1	0.30098	0.3193	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	195	1	0	1	0.36628	1.052235	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	196	1	0	1	0.271845	0.2846	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	197	1	0	1	0.23619	0.63481	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	198	1	0	1	0.28327	0.46934	"i"	"i"	0	1	1	33
"InstructionMarkovVideoG"	199	1	0	1	0.283925	0.0842	"i"	"e"	0	1	1	33
"InstructionMarkovVideoG"	200	0	0	1	0.402585	0.36758	"e"	"i"	0	0	1	33
"InstructionMarkovVideoG"	11	1	1	1	1.025	0.569175	"e"	"e"	0	0	1	35
"InstructionMarkovVideoG"	12	1	0	0	0.561045	0.875865	"e"	"i"	0	0	1	35
"InstructionMarkovVideoG"	13	1	0	0	0.583515	0.86448	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	14	1	1	1	0.82892	0.556165	"e"	"i"	0	0	1	35
"InstructionMarkovVideoG"	15	1	0	0	0.365185	0.55158	"e"	"i"	0	0	1	35
"InstructionMarkovVideoG"	17	1	1	1	0.445515	1.82869	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	20	0	1	1	0.460875	0.85141	"i"	"i"	0	1	1	35
"InstructionMarkovVideoG"	22	1	1	0	0.667975	0.947535	"i"	"i"	1	1	1	35
"InstructionMarkovVideoG"	23	1	1	1	1.578325	1.547875	"i"	"e"	1	1	1	35
"InstructionMarkovVideoG"	25	1	0	0	1.04976	1.447095	"i"	"i"	1	1	1	35
"InstructionMarkovVideoG"	27	1	1	0	1.13755	1.268845	"i"	"e"	0	1	1	35
"InstructionMarkovVideoG"	28	1	0	1	0.40098	1.257635	"i"	"e"	1	0	1	35
"InstructionMarkovVideoG"	30	1	1	1	0.91849	1.67481	"i"	"i"	0	1	1	35
"InstructionMarkovVideoG"	31	1	0	1	1.4388	1.286465	"i"	"i"	0	1	1	35
"InstructionMarkovVideoG"	32	1	0	1	0.53005	1.83781	"i"	"i"	1	0	1	35
"InstructionMarkovVideoG"	33	1	1	0	0.523115	0.75137	"i"	"i"	1	1	1	35
"InstructionMarkovVideoG"	34	1	1	1	0.983675	1.20116	"i"	"e"	1	0	1	35
"InstructionMarkovVideoG"	35	1	1	0	0.45602	1.20635	"i"	"e"	1	1	1	35
"InstructionMarkovVideoG"	36	1	1	1	0.61295	1.709305	"i"	"e"	0	0	1	35
"InstructionMarkovVideoG"	37	1	0	0	0.408455	1.07298	"i"	"i"	0	1	1	35
"InstructionMarkovVideoG"	39	1	0	1	0.410955	0.67509	"i"	"i"	0	1	1	35
"InstructionMarkovVideoG"	40	1	0	1	0.486685	0.548155	"i"	"i"	0	1	1	35
"InstructionMarkovVideoG"	41	1	0	1	0.333725	0.767855	"i"	"i"	1	1	1	35
"InstructionMarkovVideoG"	42	1	1	1	0.616775	1.68057	"i"	"i"	1	1	1	35
"InstructionMarkovVideoG"	43	1	1	1	0.97892	1.45289	"i"	"e"	0	1	1	35
"InstructionMarkovVideoG"	44	1	0	1	0.4672	1.583615	"i"	"e"	1	0	1	35
"InstructionMarkovVideoG"	45	1	1	0	0.52723	0.682965	"i"	"i"	0	1	1	35
"InstructionMarkovVideoG"	46	1	0	1	0.42224	0.606425	"i"	"e"	1	1	1	35
"InstructionMarkovVideoG"	47	1	1	1	0.588535	0.71819	"i"	"e"	0	1	1	35
"InstructionMarkovVideoG"	48	1	0	1	0.39209	0.99277	"i"	"i"	0	0	1	35
"InstructionMarkovVideoG"	49	1	0	0	0.38444	1.347405	"i"	"e"	1	1	1	35
"InstructionMarkovVideoG"	51	1	1	0	0.37425	1.04803	"i"	"i"	1	1	1	35
"InstructionMarkovVideoG"	52	1	1	1	0.42871	1.381385	"i"	"e"	0	1	1	35
"InstructionMarkovVideoG"	53	1	0	1	0.41992	1.06833	"i"	"i"	1	1	1	35
"InstructionMarkovVideoG"	55	1	0	1	0.410425	0.875145	"i"	"i"	1	1	1	35
"InstructionMarkovVideoG"	56	1	1	1	0.40699	1.17535	"i"	"i"	1	1	1	35
"InstructionMarkovVideoG"	57	1	1	1	0.6793	1.301175	"i"	"e"	1	1	1	35
"InstructionMarkovVideoG"	60	1	0	0	0.71675	0.480805	"e"	"i"	1	0	1	35
"InstructionMarkovVideoG"	61	1	1	0	0.507195	0.89748	"e"	"i"	0	0	1	35
"InstructionMarkovVideoG"	63	1	1	1	0.46236	1.389	"e"	"i"	1	0	1	35
"InstructionMarkovVideoG"	64	1	1	0	0.572915	1.486575	"e"	"e"	1	0	1	35
"InstructionMarkovVideoG"	67	1	0	1	0.37361	0.66397	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	68	1	1	1	0.42747	0.594915	"e"	"e"	0	1	1	35
"InstructionMarkovVideoG"	69	1	0	1	0.434905	0.530305	"e"	"i"	1	1	1	35
"InstructionMarkovVideoG"	70	1	1	1	0.37072	1.524585	"e"	"i"	0	0	1	35
"InstructionMarkovVideoG"	71	1	0	0	0.3585	0.768645	"e"	"e"	0	1	1	35
"InstructionMarkovVideoG"	72	1	0	1	0.64106	1.192355	"e"	"i"	1	0	1	35
"InstructionMarkovVideoG"	73	1	1	0	0.51173	1.219335	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	74	1	1	1	0.57812	0.827875	"e"	"i"	0	1	1	35
"InstructionMarkovVideoG"	75	1	0	1	0.34593	0.48539	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	76	1	1	1	0.57619	0.89845	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	77	1	1	1	0.484775	0.434035	"e"	"i"	1	1	1	35
"InstructionMarkovVideoG"	78	1	1	1	0.559005	1.289645	"e"	"i"	0	0	1	35
"InstructionMarkovVideoG"	79	1	0	0	0.381115	0.902965	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	81	1	0	1	0.380885	0.670825	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	82	1	1	1	0.41082	0.851195	"e"	"i"	1	0	1	35
"InstructionMarkovVideoG"	83	1	1	0	0.575935	0.96201	"e"	"i"	1	0	1	35
"InstructionMarkovVideoG"	84	1	1	0	0.4742	1.40827	"e"	"e"	0	0	1	35
"InstructionMarkovVideoG"	85	1	0	0	0.302825	0.635255	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	86	1	1	1	0.3606	0.827645	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	87	1	1	1	0.40893	1.8974	"e"	"e"	1	0	1	35
"InstructionMarkovVideoG"	88	1	1	0	0.500395	1.81692	"e"	"e"	0	0	1	35
"InstructionMarkovVideoG"	89	1	0	0	1.031235	1.23914	"e"	"i"	1	1	1	35
"InstructionMarkovVideoG"	90	1	1	1	0.436485	0.82785	"e"	"i"	0	1	1	35
"InstructionMarkovVideoG"	91	1	0	1	0.40173	1.114045	"e"	"i"	0	0	1	35
"InstructionMarkovVideoG"	92	1	0	0	0.34002	0.583265	"e"	"e"	0	1	1	35
"InstructionMarkovVideoG"	93	1	0	1	0.66244	0.83703	"e"	"i"	0	0	1	35
"InstructionMarkovVideoG"	94	1	0	0	0.32225	0.45408	"e"	"e"	0	0	1	35
"InstructionMarkovVideoG"	95	1	0	0	0.51461	0.815075	"e"	"i"	1	0	1	35
"InstructionMarkovVideoG"	96	1	1	0	0.389215	0.37402	"e"	"i"	1	1	1	35
"InstructionMarkovVideoG"	97	1	1	1	0.43773	0.637165	"e"	"e"	0	1	1	35
"InstructionMarkovVideoG"	98	1	0	1	0.688355	0.48753	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	99	1	1	1	0.466925	0.41701	"e"	"e"	0	1	1	35
"InstructionMarkovVideoG"	100	1	0	1	0.366925	0.680645	"e"	"i"	0	0	1	35
"InstructionMarkovVideoG"	102	1	0	1	0.872745	1.134465	"e"	"e"	0	0	1	35
"InstructionMarkovVideoG"	103	1	0	0	0.39177	0.50496	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	104	1	1	1	0.363295	1.789855	"e"	"e"	0	0	1	35
"InstructionMarkovVideoG"	105	1	0	0	0.4372	0.404775	"e"	"e"	0	1	1	35
"InstructionMarkovVideoG"	106	1	0	1	0.379055	1.917155	"e"	"i"	1	1	1	35
"InstructionMarkovVideoG"	107	1	1	1	0.695165	0.57239	"e"	"i"	0	0	1	35
"InstructionMarkovVideoG"	108	1	0	0	0.36411	1.182485	"e"	"i"	1	0	1	35
"InstructionMarkovVideoG"	110	1	0	1	0.33895	1.26371	"e"	"i"	1	0	1	35
"InstructionMarkovVideoG"	111	1	1	0	0.43434	1.225465	"e"	"e"	0	0	1	35
"InstructionMarkovVideoG"	112	1	0	0	1.231535	1.103325	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	113	1	1	1	1.30614	0.67118	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	114	0	1	1	1.466495	0.880935	"i"	"i"	0	1	1	35
"InstructionMarkovVideoG"	115	1	0	1	0.388955	1.669625	"i"	"e"	0	0	1	35
"InstructionMarkovVideoG"	116	1	0	0	0.681815	0.62365	"i"	"i"	1	1	1	35
"InstructionMarkovVideoG"	118	1	0	1	0.356595	0.4474	"e"	"i"	0	1	1	35
"InstructionMarkovVideoG"	119	1	0	1	0.395375	1.19716	"e"	"i"	1	0	1	35
"InstructionMarkovVideoG"	120	1	1	0	0.43499	1.217945	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	124	1	0	1	0.32795	1.31597	"e"	"i"	1	0	1	35
"InstructionMarkovVideoG"	125	1	1	0	0.429965	0.83784	"e"	"e"	1	1	1	35
"InstructionMarkovVideoG"	126	0	1	1	0.47532	1.01693	"i"	"i"	1	1	1	35
