InstrVideoKR.keys,InstrVideoKR.rt,CravingKR.keys,CravingKR.corr,CravingKR.rt,ResistKR.keys,ResistKR.corr,ResistKR.rt,StressKR.keys,StressKR.corr,StressKR.rt,VideoGLoop.thisRepN,VideoGLoop.thisTrialN,VideoGLoop.thisN,VideoGLoop.thisIndex,VideoGLoop.ran,Video,email,date,expName,psychopyVersion,OS,frameRate,VraieTacheKR.keys,VraieTacheKR.rt,Choice1.keys,Choice1.rt,Transition,Choice2.keys,Choice2.rt,Reward,Task2.thisRepN,Task2.thisTrialN,Task2.thisN,Task2.thisIndex,Task2.ran,Ntrial,Walk21,PChoice21,Walk22,PChoice22,Walk23,PChoice23,Walk24,PChoice24,FinTache1KR.keys,FinTache1KR.rt,FinTache2KR.keys,FinTache2KR.rt
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.217155,0,i,0.33304,0,0,85,85,143,1,144,-0.02,0.66,0.03,0.74,0,0.61,0.01,0.27,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.084635,0,e,0.249805,1,0,86,86,114,1,115,0,0.68,0.03,0.63,0.02,0.36,0.02,0.37,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.28501,1,e,0.26674,1,0,87,87,18,1,19,0.02,0.71,-0.05,0.58,-0.03,0.56,0.01,0.73,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.36711,1,i,0.29661,1,0,88,88,175,1,176,0.01,0.47,-0.03,0.68,0.02,0.4,0,0.31,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.305555,1,i,0.33367,0,0,89,89,126,1,127,0.01,0.67,0,0.72,0.02,0.41,-0.01,0.34,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.267275,1,e,0.45169,1,0,90,90,49,1,50,-0.02,0.63,-0.01,0.62,-0.01,0.54,0,0.66,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.467815,1,i,0.38401,0,0,91,91,128,1,129,0.02,0.68,0.01,0.72,0,0.42,0.01,0.32,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.30469,0,e,0.24911,0,0,92,92,75,1,76,0,0.73,-0.01,0.56,-0.03,0.45,0.02,0.52,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.372625,1,e,0.28443,1,0,93,93,1,1,2,0,0.55,-0.03,0.48,0.01,0.52,0.01,0.52,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.321135,1,e,0.314285,0,0,94,94,185,1,186,0.02,0.47,0,0.7,-0.05,0.27,0.03,0.29,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.400395,1,i,0.30044,0,0,95,95,34,1,35,0.03,0.73,0.01,0.61,-0.02,0.6,-0.02,0.72,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.38534,0,e,0.3184,0,0,96,96,24,1,25,0.04,0.75,-0.02,0.61,0.02,0.57,0,0.71,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.3033,1,i,0.31658,0,0,97,97,83,1,84,0,0.69,0,0.5,-0.04,0.33,-0.02,0.47,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.33465,1,e,0.30037,0,0,98,98,178,1,179,-0.02,0.44,-0.01,0.67,-0.01,0.41,-0.01,0.3,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.351225,0,e,0.26718,0,0,99,99,53,1,54,-0.02,0.6,0.02,0.64,-0.04,0.54,-0.02,0.6,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.2015,1,i,0.57965,0,0,100,100,170,1,171,-0.01,0.54,0.02,0.69,-0.01,0.43,-0.02,0.26,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.284355,0,i,0.283435,1,0,101,101,164,1,165,0,0.63,-0.01,0.68,0,0.48,-0.06,0.27,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.30106,1,e,0.33405,0,0,102,102,192,1,193,-0.01,0.35,0,0.74,-0.02,0.27,-0.01,0.27,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.351175,1,i,0.382845,1,0,103,103,46,1,47,0.02,0.72,0.01,0.63,-0.02,0.59,-0.04,0.64,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.43201,0,e,1.065235,0,0,104,104,110,1,111,-0.02,0.66,0.01,0.66,0,0.35,-0.01,0.41,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.303755,0,i,0.401985,0,0,105,105,52,1,53,0,0.62,0,0.62,0,0.58,-0.01,0.62,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.41442,0,e,0.279735,0,0,106,106,25,1,26,-0.02,0.73,0.02,0.63,0.04,0.61,0,0.71,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.384445,1,e,0.21679,0,0,107,107,63,1,64,-0.01,0.55,-0.01,0.57,-0.01,0.52,-0.02,0.44,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.26817,0,e,0.31712,1,0,108,108,15,1,16,0.01,0.66,-0.03,0.63,-0.02,0.58,0.02,0.72,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.346315,1,e,0.18312,0,0,109,109,26,1,27,-0.02,0.71,0,0.63,-0.03,0.58,-0.01,0.7,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.4676,0,i,0.18708,1,0,110,110,195,1,196,-0.02,0.39,0.01,0.74,0,0.26,-0.01,0.25,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.334815,1,i,0.28481,0,0,111,111,132,1,133,0.01,0.74,0.02,0.74,0,0.39,0.02,0.31,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.234955,1,e,0.183135,0,0,112,112,31,1,32,-0.02,0.71,-0.02,0.6,0.01,0.62,0.01,0.7,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.184025,1,i,0.383645,0,0,113,113,129,1,130,-0.01,0.67,-0.02,0.7,-0.03,0.39,-0.05,0.27,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.1849,1,i,0.235765,1,0,114,114,45,1,46,0.02,0.74,-0.03,0.62,0.01,0.61,-0.05,0.68,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.351565,0,e,0.56621,1,0,115,115,6,1,7,0.04,0.61,0,0.55,0,0.56,0.06,0.65,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.319435,0,e,0.300645,0,0,116,116,56,1,57,-0.01,0.61,-0.02,0.59,0.02,0.6,0.01,0.56,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.285525,0,e,0.40002,0,0,117,117,97,1,98,0.03,0.69,-0.04,0.52,0,0.31,-0.04,0.52,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.054035,1,e,0.166415,1,0,118,118,13,1,14,-0.01,0.67,0.01,0.67,-0.01,0.62,0.02,0.71,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.43902,0,e,0.30011,1,0,119,119,44,1,45,0.03,0.72,0.03,0.65,0.01,0.6,0.04,0.73,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.31799,1,e,0.233575,1,0,120,120,112,1,113,0.01,0.65,-0.05,0.58,0.01,0.35,0.01,0.4,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.36831,1,i,0.38295,1,0,121,121,77,1,78,0.04,0.74,0.01,0.54,-0.03,0.42,-0.02,0.52,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.134635,1,i,0.250355,1,0,122,122,32,1,33,-0.02,0.69,0.01,0.61,0,0.62,0.03,0.73,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.301125,1,i,0.300595,1,0,123,123,99,1,100,0.01,0.69,0.07,0.58,-0.01,0.34,0.01,0.5,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.33584,1,i,0.482635,0,0,124,124,40,1,41,0,0.7,0.04,0.64,0,0.61,-0.03,0.7,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.38497,1,e,0.267415,1,0,125,125,117,1,118,-0.01,0.65,0.01,0.66,-0.02,0.35,-0.05,0.3,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.35281,0,e,0.616335,1,0,126,126,187,1,188,0.01,0.43,-0.04,0.65,0,0.31,0.01,0.26,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.38544,0,e,0.350905,1,0,127,127,7,1,8,0.04,0.65,0.01,0.56,0.06,0.62,-0.01,0.64,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.31783,1,e,0.08359,0,0,128,128,73,1,74,0.01,0.75,-0.03,0.51,-0.04,0.44,-0.02,0.49,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.28624,0,i,0.283,0,0,129,129,116,1,117,-0.01,0.66,0,0.65,-0.01,0.37,0,0.35,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.284865,1,e,0.28394,1,0,130,130,113,1,114,0.03,0.68,0.02,0.6,-0.01,0.34,-0.05,0.35,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.317675,0,i,0.43601,1,0,131,131,0,1,1,0.05,0.55,0.01,0.51,0.01,0.51,0.01,0.51,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.31807,1,e,0.499445,0,0,132,132,190,1,191,-0.02,0.36,0.05,0.74,-0.03,0.27,-0.01,0.27,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.385675,0,i,0.26569,1,0,133,133,22,1,23,0.04,0.71,0.04,0.61,0.01,0.56,0.01,0.69,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.417175,1,i,0.38304,0,0,134,134,188,1,189,-0.02,0.41,0.02,0.67,-0.02,0.29,-0.02,0.28,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.437545,1,e,0.267035,0,0,135,135,159,1,160,-0.01,0.62,-0.02,0.72,0.03,0.55,-0.03,0.32,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.32177,1,e,0.300595,0,0,136,136,55,1,56,0,0.62,0,0.61,0.01,0.58,-0.03,0.55,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.3013,1,i,0.250525,0,0,137,137,58,1,59,0.01,0.6,-0.04,0.55,-0.03,0.54,-0.03,0.49,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.334335,0,i,0.599795,0,0,138,138,160,1,161,0,0.62,-0.02,0.7,-0.04,0.51,0,0.32,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.31242,0,e,0.233615,0,0,139,139,172,1,173,-0.01,0.51,0.02,0.73,-0.02,0.43,0.02,0.31,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.35119,1,e,0.300745,0,0,140,140,167,1,168,-0.02,0.57,-0.04,0.64,-0.03,0.44,0,0.3,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.35004,0,i,0.250535,1,0,141,141,169,1,170,-0.05,0.55,0.04,0.67,0,0.44,-0.01,0.28,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.588745,0,i,0.54658,0,0,142,142,81,1,82,-0.06,0.67,0,0.51,-0.02,0.34,-0.03,0.49,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.367975,0,e,0.269275,1,0,143,143,115,1,116,-0.01,0.67,0.02,0.65,0.02,0.38,-0.02,0.35,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.333735,0,e,0.18373,1,0,144,144,66,1,67,0.02,0.59,-0.03,0.54,0.01,0.53,-0.03,0.46,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.33467,0,e,0.39988,0,0,145,145,4,1,5,-0.01,0.58,0.01,0.55,0.02,0.55,0.02,0.59,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.36832,1,i,0.300905,1,0,146,146,80,1,81,0,0.73,-0.02,0.51,-0.05,0.36,-0.01,0.52,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.488225,1,e,0.300545,1,0,147,147,177,1,178,-0.03,0.46,0,0.68,0.03,0.42,-0.04,0.31,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.399785,1,e,0.017085,1,0,148,148,98,1,99,-0.01,0.68,-0.01,0.51,0.04,0.35,-0.03,0.49,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.36435,1,i,0.266805,1,0,149,149,148,1,149,-0.01,0.58,0.02,0.73,-0.03,0.53,-0.06,0.25,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.36286,1,e,0.365475,1,0,150,150,155,1,156,-0.03,0.57,0.02,0.72,0.02,0.5,-0.02,0.28,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.334545,0,i,0.615575,0,0,151,151,151,1,152,0.02,0.63,-0.02,0.68,-0.01,0.49,0.01,0.26,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.33891,1,i,0.36735,0,0,152,152,134,1,135,0.02,0.73,0,0.72,-0.03,0.43,-0.01,0.29,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.333855,1,e,0.283465,0,0,153,153,162,1,163,0.01,0.66,0,0.69,-0.04,0.51,0.01,0.36,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.26632,1,i,0.28472,0,0,154,154,78,1,79,0.02,0.72,-0.02,0.52,0,0.42,0.03,0.55,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.06319,1,e,0.30106,1,0,155,155,171,1,172,-0.02,0.52,0.02,0.71,0.02,0.45,0.03,0.29,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.400705,1,e,0.217015,1,0,156,156,136,1,137,0.02,0.74,0.03,0.73,-0.01,0.46,0.02,0.28,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.335315,1,e,0.23462,1,0,157,157,67,1,68,0.02,0.61,-0.01,0.53,0.01,0.54,0.01,0.47,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.234895,0,i,0.33418,1,0,158,158,189,1,190,-0.03,0.38,0.02,0.69,0.01,0.3,0,0.28,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.334505,1,i,0.285075,1,0,159,159,57,1,58,-0.02,0.59,0,0.59,-0.03,0.57,-0.04,0.52,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.218095,1,i,0.16691,1,0,160,160,135,1,136,-0.01,0.72,-0.02,0.7,0.04,0.47,-0.03,0.26,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.33482,0,e,0.30045,0,0,161,161,38,1,39,0,0.7,0,0.62,0.02,0.61,0.03,0.73,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.419015,1,i,0.28106,1,0,162,162,50,1,51,-0.01,0.62,0.04,0.66,0.05,0.59,0.01,0.67,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.318365,1,i,0.2172,1,0,163,163,94,1,95,-0.02,0.6,0.02,0.54,-0.02,0.28,-0.04,0.5,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.43733,1,i,0.283555,0,0,164,164,100,1,101,0,0.69,-0.01,0.57,0.04,0.38,-0.06,0.44,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.333665,1,e,0.302965,0,0,165,165,198,1,199,-0.01,0.4,0.02,0.73,0.02,0.28,-0.01,0.25,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.303495,1,i,0.283635,0,0,166,166,193,1,194,0.04,0.39,-0.03,0.71,0,0.27,-0.02,0.25,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.267135,1,i,0.28405,1,0,167,167,93,1,94,-0.01,0.62,0,0.52,-0.02,0.26,-0.03,0.54,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.351525,0,e,0.233565,0,0,168,168,108,1,109,0.02,0.65,0,0.67,-0.01,0.35,0.02,0.43,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.282465,1,i,0.295415,0,0,169,169,163,1,164,-0.03,0.63,0,0.69,-0.03,0.48,-0.03,0.33,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.301585,0,e,0.83308,0,0,170,170,92,1,93,-0.02,0.63,-0.02,0.52,-0.01,0.28,0.01,0.57,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.33404,1,i,0.266865,1,0,171,171,174,1,175,-0.03,0.46,-0.02,0.71,-0.04,0.38,0.02,0.31,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.28533,0,i,0.183515,1,0,172,172,89,1,90,-0.04,0.65,0,0.56,0,0.35,0.04,0.49,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.084135,1,i,0.052515,1,0,173,173,37,1,38,0.02,0.7,0,0.62,0.02,0.59,0.04,0.7,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.334635,1,i,0.218375,1,0,174,174,137,1,138,0.02,0.72,-0.04,0.69,0.01,0.47,0,0.28,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.2393,1,e,0.16833,1,0,175,175,79,1,80,0.01,0.73,0.01,0.53,-0.01,0.41,-0.02,0.53,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.269655,1,e,0.467485,1,0,176,176,124,1,125,0.05,0.66,0.02,0.73,-0.02,0.38,0.04,0.37,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.267655,1,e,0.250575,1,0,177,177,23,1,24,0,0.71,0.02,0.63,-0.01,0.55,0.02,0.71,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.31893,1,i,0.31591,1,0,178,178,87,1,88,0.02,0.72,0.02,0.55,-0.02,0.33,0,0.48,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.387,1,i,0.399925,0,0,179,179,181,1,182,0,0.4,0.01,0.7,-0.03,0.37,0.01,0.28,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.102055,0,e,0.31945,0,0,180,180,179,1,180,-0.03,0.41,-0.02,0.65,0.01,0.42,-0.03,0.27,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.370755,1,i,0.25101,1,0,181,181,27,1,28,-0.01,0.7,0.01,0.64,0.01,0.59,-0.01,0.69,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.400685,1,e,0.29984,1,0,182,182,120,1,121,0.02,0.71,-0.02,0.69,-0.04,0.39,0.01,0.28,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.33944,1,i,0.3459,1,0,183,183,68,1,69,0.01,0.62,-0.03,0.5,0.01,0.55,-0.03,0.44,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.318855,1,i,0.332775,1,0,184,184,149,1,150,-0.02,0.56,0.04,0.69,-0.02,0.51,-0.01,0.26,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.33444,1,e,0.299825,0,0,185,185,86,1,87,-0.03,0.7,0.04,0.53,0,0.35,0.02,0.48,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.301125,1,i,0.31667,0,0,186,186,165,1,166,-0.05,0.58,0.01,0.69,-0.01,0.47,-0.01,0.26,,,,
